user_id,post_id,interaction_score,hashtags
394,519,2.0,#art
268,249,2.0,#cooking #guitar
781,134,2.0,#art
690,718,0.0,#guitar
685,619,1.0,#ml
19,712,3.0,#travel #science
243,180,0.0,#design
877,490,1.0,#coding #guitar
276,783,0.0,#guitar
57,107,0.0,#fitness #startup
763,516,2.0,#career #education
796,62,0.0,#ai #fitness #gaming
1058,406,1.0,#career #health
402,82,0.0,#music #design #ai
560,457,0.0,#art #cooking #travel
871,78,0.0,#travel
110,209,1.0,#gaming
701,234,1.0,#science #guitar #ml
945,568,0.0,#travel #music #cooking
1053,180,0.0,#career
477,516,0.0,#music #cooking
97,33,1.0,#cooking #coding
753,293,1.0,#health #photography
158,115,0.0,#health
917,293,2.0,#gaming #startup #design
898,793,0.0,#food
602,661,1.0,#travel #gaming #science
63,197,2.0,#career #guitar #travel
150,487,0.0,#career
125,69,1.0,#food #ml
523,337,2.0,#ml
792,624,3.0,#python
1117,516,2.0,#food #python
471,313,0.0,#fitness #education #startup
812,452,1.0,#education #startup
871,354,3.0,#cooking #science
737,268,0.0,#career
431,548,2.0,#startup #gaming #photography
923,722,2.0,#ai
657,247,1.0,#health
1100,468,3.0,#cooking #career #guitar
1164,594,1.0,#education #science #health
125,314,3.0,#gaming #health
982,108,0.0,#health #cooking
772,239,0.0,#career
781,728,0.0,#health #photography
1141,665,0.0,#travel #education
483,244,1.0,#health
231,662,1.0,#ai #guitar
322,581,0.0,#education
1055,51,2.0,#photography #travel #health
249,46,2.0,#travel
472,180,2.0,#startup
1070,396,1.0,#fitness #ml
62,521,2.0,#career #gaming #guitar
250,12,1.0,#photography #music
786,96,0.0,#food #career #coding
654,666,0.0,#science
1046,774,0.0,#cooking #art
1128,657,0.0,#coding #art
648,693,2.0,#ai
407,751,2.0,#design
828,187,0.0,#python #guitar
897,77,0.0,#ml #art #career
799,433,0.0,#ai
805,380,0.0,#startup
461,289,0.0,#career #python
206,409,1.0,#cooking #gaming #ml
1071,630,0.0,#photography #art #career
1123,208,0.0,#guitar
1095,744,1.0,#guitar #travel #science
941,16,1.0,#art #career #education
1159,122,1.0,#gaming #startup #music
63,380,2.0,#travel #music
929,80,1.0,#ai #food
260,23,3.0,#art
735,466,2.0,#education #career #travel
779,16,0.0,#career
12,780,3.0,#music #health #startup
945,370,0.0,#fitness #design
997,468,0.0,#health
1000,304,0.0,#startup
198,555,1.0,#career #health #cooking
189,624,2.0,#health #art
546,182,0.0,#gaming #python #education
153,461,0.0,#cooking #music #science
271,108,2.0,#coding #music
996,47,0.0,#health #ai #science
259,376,1.0,#science
37,752,0.0,#guitar #food #python
840,282,3.0,#travel #photography
279,286,2.0,#travel #education
334,574,1.0,#cooking #ai #ml
183,498,1.0,#travel #science #cooking
927,247,0.0,#startup #guitar
1111,791,0.0,#startup #ml
720,576,1.0,#startup
238,589,0.0,#travel
950,112,3.0,#startup #python #travel
876,83,2.0,#music
466,452,0.0,#health #photography #ml
68,474,0.0,#science #python
31,5,3.0,#startup #education
1176,320,1.0,#coding #food
289,582,1.0,#science #career
1174,219,2.0,#music #health
527,286,3.0,#art
181,640,2.0,#health #gaming #photography
637,552,0.0,#startup #ml #cooking
681,47,0.0,#guitar #food #travel
141,480,2.0,#music
897,263,1.0,#python
311,431,1.0,#cooking #career
892,40,2.0,#photography #career
449,735,3.0,#career #education
400,561,0.0,#python
467,392,3.0,#coding #guitar #health
1107,49,0.0,#design
910,284,2.0,#music #design
688,361,0.0,#travel #photography
1157,188,2.0,#ml
1108,342,3.0,#fitness #ml
1011,645,1.0,#ai #fitness #food
205,86,3.0,#education #guitar
195,616,3.0,#health
673,303,2.0,#guitar #ml
363,173,1.0,#music #food
646,275,1.0,#travel
2,85,1.0,#design
643,580,0.0,#ai
324,428,2.0,#ml #startup #python
228,346,0.0,#travel #music #cooking
902,649,2.0,#ml #design
579,45,3.0,#fitness #design
392,133,1.0,#ml #music #career
58,237,1.0,#ml
20,403,0.0,#photography #coding #ai
417,707,2.0,#ai
569,357,0.0,#photography
878,47,1.0,#coding #startup #career
1112,308,1.0,#food
690,631,1.0,#career
736,355,2.0,#music
1162,349,0.0,#guitar #startup
69,61,1.0,#science #ai
40,408,1.0,#ml #startup #guitar
900,489,0.0,#food #gaming #education
547,712,1.0,#photography #science #coding
629,595,1.0,#food #ai
6,403,1.0,#travel #python
672,9,0.0,#music #ai #startup
1011,218,3.0,#cooking #health
802,189,0.0,#career #cooking
377,597,0.0,#science
307,225,2.0,#python #fitness
143,16,2.0,#science
82,659,2.0,#ml #music
501,6,1.0,#career #art #education
519,249,0.0,#startup
787,403,1.0,#ai
577,695,0.0,#python #career
1113,462,0.0,#travel #startup #science
868,320,0.0,#food
493,430,1.0,#ai
290,469,0.0,#travel #startup #cooking
947,475,2.0,#health #ai #design
235,94,2.0,#food
1128,7,0.0,#travel #fitness
351,70,0.0,#fitness #education #gaming
9,703,0.0,#art
218,792,0.0,#photography #career
761,341,1.0,#science
641,583,2.0,#gaming #travel #fitness
782,570,1.0,#ml #python #food
981,548,2.0,#photography #startup #guitar
317,521,3.0,#travel #education
566,340,3.0,#ml #fitness
1053,142,0.0,#travel #ai
111,182,1.0,#coding #career #health
469,139,1.0,#ml
517,91,0.0,#cooking #photography
270,768,2.0,#fitness #startup #art
738,592,1.0,#ai
260,754,1.0,#health
74,650,0.0,#cooking
306,225,2.0,#design
1020,368,2.0,#fitness
500,382,2.0,#health
1031,96,1.0,#art
520,406,0.0,#ml #music #food
902,468,1.0,#science #fitness
1101,230,0.0,#ai
332,613,0.0,#startup #gaming #coding
775,623,0.0,#science
1088,224,0.0,#cooking
508,760,1.0,#startup #guitar
803,167,0.0,#photography
243,430,1.0,#ml #music #guitar
1142,378,3.0,#guitar #design
84,393,0.0,#health #startup
1169,525,2.0,#music #ml
621,596,0.0,#coding #ml
904,442,0.0,#coding
387,735,0.0,#music #ai
620,663,1.0,#design
389,133,2.0,#health #art
241,91,0.0,#cooking
444,421,1.0,#python #career #science
546,690,0.0,#education #science #ml
1094,753,1.0,#fitness #art #health
492,742,0.0,#startup #guitar #cooking
452,206,1.0,#health
577,472,3.0,#music
118,374,1.0,#food
534,208,3.0,#food
159,81,2.0,#education #gaming
831,29,0.0,#cooking #music #design
800,707,1.0,#gaming #python
929,412,1.0,#cooking #python #photography
739,246,1.0,#gaming #cooking #guitar
792,746,1.0,#guitar #startup #art
428,288,0.0,#python
585,379,0.0,#ai #python #coding
1041,90,2.0,#guitar
293,331,2.0,#science #guitar
814,310,2.0,#fitness
491,14,1.0,#health #food
754,796,2.0,#cooking
372,395,0.0,#ml #cooking
1116,598,0.0,#art
239,309,2.0,#photography #ml
928,581,1.0,#design #food #fitness
38,31,1.0,#fitness #gaming #education
730,172,0.0,#startup
755,748,1.0,#career
576,326,0.0,#cooking #travel
887,518,2.0,#cooking #gaming
100,116,1.0,#travel #ai #education
842,350,2.0,#food
911,474,1.0,#art #guitar #python
833,193,0.0,#fitness
571,64,1.0,#music
313,450,3.0,#ai
753,334,1.0,#ml #science #ai
312,496,2.0,#health
135,317,0.0,#photography #fitness
872,28,1.0,#science
253,788,3.0,#education #startup
1013,169,3.0,#fitness
406,388,1.0,#health #education
801,181,3.0,#travel
1179,744,1.0,#food #music
262,737,0.0,#music #photography #food
304,174,0.0,#design #food #photography
1070,618,1.0,#coding
745,486,1.0,#music
462,133,0.0,#startup #education
717,36,1.0,#ml
1129,471,0.0,#guitar
1020,124,2.0,#photography
781,40,0.0,#fitness #health
812,103,0.0,#food #career #travel
184,505,1.0,#art #cooking #career
825,490,0.0,#cooking #health
298,215,3.0,#health
291,166,3.0,#ai #fitness #coding
520,158,0.0,#science #health #travel
366,752,3.0,#ml #guitar
375,633,3.0,#photography #music
101,399,0.0,#gaming #food #startup
235,545,0.0,#gaming #cooking
215,242,0.0,#python #food #coding
250,669,1.0,#ai
147,226,2.0,#guitar
118,521,2.0,#guitar #food #gaming
749,396,0.0,#cooking #gaming #ml
741,327,0.0,#travel
138,378,0.0,#cooking #startup #career
1160,785,3.0,#python #art
557,18,1.0,#startup #guitar #photography
658,462,1.0,#travel #ml
978,1,2.0,#cooking
346,446,3.0,#ai #startup #gaming
197,140,2.0,#health
630,76,3.0,#food #art #guitar
948,545,1.0,#guitar #ml
1160,536,1.0,#travel
874,503,2.0,#startup
380,136,1.0,#ai #design
695,713,1.0,#career #gaming #art
722,243,2.0,#science
633,208,0.0,#guitar
674,317,0.0,#science #python #travel
478,128,0.0,#fitness
142,361,2.0,#gaming #guitar
558,290,1.0,#coding #gaming
15,729,0.0,#art
1150,476,0.0,#career #art
1017,411,0.0,#science #design
634,92,1.0,#guitar
712,437,1.0,#cooking
678,34,0.0,#music
645,716,0.0,#ml
791,279,1.0,#travel #design #career
162,113,2.0,#music #health #guitar
457,329,0.0,#music #design #ai
368,377,0.0,#education
330,474,1.0,#art
614,241,3.0,#coding #education
1147,584,2.0,#guitar #music #coding
848,674,1.0,#python #cooking
599,764,0.0,#cooking #startup #coding
249,406,1.0,#science #food #career
530,283,1.0,#food #cooking
840,271,0.0,#career #travel #health
460,49,1.0,#art #health #gaming
448,590,1.0,#education #cooking #fitness
511,162,0.0,#science
913,133,0.0,#fitness
981,780,0.0,#coding #education
713,198,0.0,#art #music #python
968,600,0.0,#ml
501,11,0.0,#science #art
624,391,3.0,#food
1161,56,2.0,#music
219,140,2.0,#design
683,403,2.0,#guitar #photography #python
1193,346,1.0,#ai #career
882,81,3.0,#photography #startup #cooking
739,566,0.0,#python #guitar
795,227,0.0,#career
1128,380,0.0,#coding
376,196,2.0,#health
69,255,0.0,#coding #travel
543,417,0.0,#ai
617,238,1.0,#science #art #education
812,554,2.0,#career
643,728,2.0,#science
575,391,2.0,#health
184,663,1.0,#design #coding
132,477,0.0,#coding
426,327,0.0,#career
751,49,0.0,#cooking #art #guitar
693,186,1.0,#travel #photography
412,137,1.0,#food
20,140,0.0,#guitar #fitness
442,210,2.0,#ai
450,203,0.0,#design #startup
252,687,3.0,#music #ai
897,438,0.0,#music #python
511,767,0.0,#music #photography
115,81,3.0,#food
1192,570,2.0,#travel #food
60,222,0.0,#ml
261,554,0.0,#science
34,94,1.0,#travel
272,300,0.0,#ml #design
848,266,1.0,#design #fitness #gaming
1015,329,2.0,#fitness #travel
541,52,0.0,#career #food #design
316,694,1.0,#python
1036,66,0.0,#ml #python
790,404,2.0,#cooking #education
302,254,1.0,#photography #design #startup
382,103,0.0,#ml
245,544,1.0,#ml #food #music
1133,426,2.0,#ml #startup #design
102,497,0.0,#food
310,361,0.0,#cooking #music #travel
652,753,2.0,#gaming
209,177,0.0,#guitar #cooking
512,226,1.0,#travel
44,370,2.0,#health
232,385,0.0,#python #cooking #guitar
394,200,2.0,#career
401,208,3.0,#coding #design
38,313,1.0,#gaming #education #python
25,278,1.0,#ai
767,629,1.0,#music #startup #python
389,699,1.0,#travel #guitar
875,650,1.0,#python
849,239,0.0,#gaming #science
654,175,0.0,#science #health
36,429,0.0,#music #career
172,146,2.0,#ai
756,587,2.0,#health
586,120,0.0,#photography #ml
311,606,0.0,#science #guitar #food
893,251,1.0,#health #art #travel
608,681,2.0,#ml
884,387,0.0,#cooking #education #ai
1129,348,0.0,#fitness
457,671,1.0,#ml
559,588,1.0,#travel
132,658,0.0,#fitness
355,79,0.0,#education #fitness
763,552,0.0,#career #art
1098,512,3.0,#ai #fitness
1194,113,1.0,#career #science
120,399,0.0,#health #ai
88,398,0.0,#gaming #design #education
984,251,2.0,#python #guitar #career
578,409,2.0,#fitness #art #health
446,304,1.0,#health
894,149,0.0,#travel
36,313,1.0,#coding
335,627,0.0,#fitness
577,751,1.0,#science #fitness #startup
965,630,1.0,#science #cooking
1179,708,1.0,#travel #education #photography
228,754,1.0,#food
885,433,1.0,#travel #ai #ml
12,357,3.0,#travel #career #python
397,558,0.0,#ai
659,647,0.0,#cooking
501,543,2.0,#ai #music #travel
856,631,0.0,#ml #science #design
816,547,1.0,#design
894,250,2.0,#career
424,514,1.0,#photography #science
991,418,3.0,#education
689,651,0.0,#career #guitar #travel
815,466,0.0,#career #coding
223,1,3.0,#health
1036,161,0.0,#health
204,690,1.0,#food #music #travel
945,755,1.0,#education
977,334,2.0,#ai #guitar #gaming
1010,395,0.0,#art
759,596,0.0,#career #education #fitness
546,254,2.0,#health #design #career
840,120,1.0,#fitness #music #art
1187,547,1.0,#coding #music #gaming
365,753,1.0,#health #guitar #career
755,713,3.0,#career #guitar
350,627,2.0,#fitness #health #python
918,210,0.0,#science #travel #python
668,229,1.0,#art #ai #design
611,140,1.0,#ai #design #cooking
974,147,2.0,#art #coding
129,783,1.0,#guitar #gaming #ai
1152,4,1.0,#design #coding #gaming
523,573,0.0,#science #coding #guitar
565,78,3.0,#education
620,116,1.0,#coding
939,532,3.0,#photography #guitar
1191,550,2.0,#guitar
600,796,1.0,#cooking
594,324,0.0,#travel #education #guitar
21,335,3.0,#ml
336,409,0.0,#ml #guitar
820,297,1.0,#ai
1115,184,0.0,#music #education
214,789,0.0,#career #science #photography
85,338,1.0,#career #science #food
971,269,2.0,#fitness #career #music
852,243,0.0,#music #ai
97,1,0.0,#music #guitar #career
209,607,2.0,#music #photography #ai
733,397,0.0,#cooking #photography #design
1109,681,2.0,#art #design
1167,54,1.0,#ai #fitness
1088,484,0.0,#ml #ai #fitness
418,438,0.0,#fitness #ml #food
556,303,0.0,#health #ml
806,496,0.0,#art #career
821,384,0.0,#guitar
291,797,0.0,#music #art
979,141,0.0,#travel #science
371,128,1.0,#food #photography
604,451,2.0,#gaming #coding
984,399,0.0,#python #music
457,616,1.0,#fitness
475,548,0.0,#gaming
168,141,0.0,#music #photography #fitness
341,719,2.0,#ml #ai #food
808,131,1.0,#startup
968,243,3.0,#health #design #gaming
322,436,2.0,#career #food #music
1139,329,2.0,#career #python
351,186,1.0,#travel #music
287,730,2.0,#guitar
237,515,0.0,#startup #design
137,57,0.0,#education
97,372,0.0,#cooking
918,466,0.0,#food #music
440,366,2.0,#design #education
606,115,2.0,#fitness #music
1190,308,2.0,#design #photography #cooking
593,618,0.0,#food #gaming
1046,548,0.0,#fitness
1086,223,1.0,#photography
491,660,1.0,#travel #art #ml
1051,486,1.0,#career
140,362,2.0,#career #gaming
403,10,0.0,#art #travel #python
129,321,0.0,#coding #art
670,677,0.0,#food #gaming
1049,52,0.0,#fitness #music #art
980,193,0.0,#gaming #startup
982,454,2.0,#science
815,603,3.0,#food #photography
812,140,1.0,#cooking #guitar #art
537,350,0.0,#science #ai #ml
230,50,1.0,#python #gaming #food
1183,18,1.0,#python
336,98,2.0,#art #education #coding
589,175,1.0,#cooking #education
1059,305,1.0,#design #music #science
350,575,3.0,#gaming #python
1170,357,2.0,#education
228,607,0.0,#startup
904,764,1.0,#career #startup #health
613,542,1.0,#design #startup #science
30,337,2.0,#coding #cooking #python
203,273,2.0,#art
1017,779,2.0,#guitar #education #fitness
170,187,2.0,#ai #photography #education
1030,350,2.0,#fitness #startup #food
1007,552,0.0,#science #ai
47,756,2.0,#science #travel #fitness
912,480,1.0,#python #health
1148,436,3.0,#photography #food #music
184,644,2.0,#education #career
43,773,2.0,#ai #python #photography
260,690,0.0,#fitness #science #food
1198,82,0.0,#health #gaming #coding
276,662,2.0,#fitness #food
874,44,1.0,#education #python #fitness
1029,735,0.0,#python #ml
278,307,0.0,#photography #guitar
143,352,3.0,#gaming #photography #guitar
824,144,3.0,#photography
715,522,2.0,#science #food
429,362,0.0,#ml #ai #python
1116,330,3.0,#startup #music
598,462,1.0,#python
791,385,0.0,#science #travel
732,356,2.0,#fitness
778,298,0.0,#ml #health #education
492,483,1.0,#ai #travel
1116,609,1.0,#guitar #art #ai
703,256,0.0,#startup #guitar #cooking
526,71,2.0,#art #startup #ml
215,639,3.0,#python #photography
686,549,2.0,#coding #art #cooking
88,383,3.0,#photography
1148,560,0.0,#photography #ai
541,147,1.0,#art
276,522,2.0,#cooking #science
929,119,1.0,#food #python #photography
45,590,1.0,#art
1015,412,0.0,#ai #travel #career
1036,550,2.0,#education #design
553,328,2.0,#fitness #food
674,551,2.0,#health #gaming
253,465,0.0,#ai
871,567,3.0,#fitness
786,278,2.0,#photography
625,214,1.0,#startup #education #gaming
421,562,1.0,#music #education #food
480,220,1.0,#design #ai
515,97,0.0,#ai
231,358,0.0,#art #ai #travel
1117,131,0.0,#cooking #travel
81,269,0.0,#food
175,626,0.0,#music #design #career
275,8,0.0,#startup #ai
116,725,1.0,#science #cooking #fitness
1158,221,0.0,#food #career
155,61,1.0,#coding #fitness #health
296,769,0.0,#ai #career
973,155,2.0,#science #art
420,188,0.0,#gaming
612,148,0.0,#cooking
439,177,1.0,#career
106,37,0.0,#education #art
204,705,0.0,#gaming
25,153,1.0,#travel #ml
311,798,0.0,#python #food #guitar
849,739,0.0,#music #photography #art
1114,598,0.0,#design #gaming
642,31,0.0,#food #health
684,577,3.0,#design
443,631,1.0,#ml
925,176,0.0,#photography
1108,390,1.0,#education #gaming #startup
799,508,0.0,#ai
520,324,2.0,#cooking #art #fitness
1016,114,1.0,#startup #gaming #ai
932,263,0.0,#ml #health
462,778,0.0,#travel
739,148,0.0,#ai #health
702,186,0.0,#cooking #startup #health
35,598,0.0,#design #gaming #travel
770,632,0.0,#travel #art #music
647,97,0.0,#gaming
838,81,1.0,#coding #career #ai
275,277,3.0,#music #career #science
230,392,0.0,#fitness
1178,684,0.0,#science #startup #travel
881,554,2.0,#coding #career #art
523,491,1.0,#art #health #photography
950,389,3.0,#education
1077,276,0.0,#ai #education
473,449,2.0,#startup #fitness #ml
1005,299,1.0,#health #startup #art
616,45,0.0,#education #photography #guitar
262,203,2.0,#cooking
1107,276,1.0,#design #ml
1033,162,0.0,#education #art #python
562,443,0.0,#ai #travel #startup
341,205,2.0,#health #ai
736,337,0.0,#photography
5,63,0.0,#education #guitar #food
598,762,2.0,#design #food
228,627,0.0,#education #startup #fitness
517,122,1.0,#ai
1188,95,0.0,#health #food #science
1013,207,3.0,#science #career #design
92,398,0.0,#python #coding #startup
1122,436,1.0,#guitar #food
84,52,0.0,#science #education #cooking
449,256,1.0,#food
913,85,3.0,#startup #python #science
1138,662,0.0,#python #education
290,778,1.0,#health #ai
388,652,0.0,#ai #startup #music
417,332,2.0,#art #science
62,458,0.0,#cooking #coding #science
829,443,1.0,#ml #fitness #science
1128,142,0.0,#ai #health #startup
1039,156,3.0,#food #education #design
592,2,0.0,#health #ml
1088,355,1.0,#gaming
537,706,0.0,#design
466,368,1.0,#art
639,164,3.0,#music
931,18,0.0,#travel
194,791,1.0,#career
680,110,1.0,#art #startup #travel
671,355,1.0,#guitar #fitness
65,63,1.0,#food
114,271,1.0,#ml
175,131,1.0,#health #design #startup
61,92,2.0,#travel #photography #health
1163,753,3.0,#art #startup #music
184,129,0.0,#career #music
24,510,2.0,#python #food
530,320,0.0,#coding
364,148,3.0,#food #coding
785,26,0.0,#python
485,8,0.0,#photography #coding #gaming
305,266,0.0,#art #startup #gaming
840,548,0.0,#fitness #health
940,685,3.0,#design #ai
1044,402,2.0,#guitar #music #science
313,134,0.0,#design
838,559,1.0,#coding #gaming
957,83,1.0,#ml #photography #music
31,38,1.0,#education
622,513,1.0,#health #science
482,321,2.0,#coding
110,315,2.0,#guitar #career #health
227,155,0.0,#art #cooking #music
336,366,0.0,#ai
819,676,1.0,#startup #fitness
208,687,2.0,#photography #career
1128,83,1.0,#food #ai
879,240,0.0,#science #coding
1025,515,2.0,#startup #education #career
568,601,2.0,#ai #guitar #career
532,793,0.0,#fitness
90,187,0.0,#coding #photography
572,85,2.0,#food
61,122,2.0,#coding
1082,435,0.0,#gaming
